Time - Plot 0	Amplitude - Plot 0
11429	8.46066
11430	8.50146
11431	8.44791
11432	8.58499
11433	8.44153
11434	8.52985
11435	8.5748
11436	8.6207
11437	8.77881
11438	8.65833
11439	8.78711
11440	8.83047
11441	8.74789
11442	8.87064
11443	8.56107
11444	8.60602
11445	8.60379
11446	8.40262
11447	8.55789
11448	8.41156
11449	8.54736
11450	8.57031
11451	8.41473
11452	8.6073
11453	8.50879
11454	8.72812
11455	8.79602
11456	8.68094
11457	8.87637
11458	8.66629
11459	8.86554
11460	8.96182
11461	8.51804
11462	8.66214
11463	8.45746
11464	8.51804
11465	8.54099
11466	8.44534
11467	8.60764
11468	8.50018
11469	8.54068
11470	8.61398
11471	8.621
11472	8.80688
11473	8.77405
11474	8.7973
11475	8.87128
11476	8.74344
11477	8.93311
11478	8.80591
11479	8.62643
11480	8.65195
11481	8.39114
11482	8.5885
11483	8.4613
11484	8.58563
11485	8.59424
11486	8.42621
11487	8.62579
11488	8.56329
11489	8.74789
11490	8.82568
11491	8.69019
11492	8.89008
11493	8.80814
11494	8.88721
11495	8.9462
11496	8.52951
11497	8.69943
11498	8.52921
11499	8.53653
11500	8.55661
11501	8.45236
11502	8.6261
11503	8.51324
11504	8.5563
11505	8.62549
11506	8.62485
11507	8.81995
11508	8.73578
11509	8.8158
11510	8.87256
11511	8.75873
11512	8.94205
11513	8.79636
11514	8.64172
11515	8.6564
11516	8.41953
11517	8.5802
11518	8.4715
11519	8.59964
11520	8.62164
11521	8.42719
11522	8.63791
11523	8.55661
11524	8.74503
11525	8.82376
11526	8.69592
11527	8.93823
11528	8.71536
11529	8.90921
11530	8.91687
11531	8.55087
11532	8.69275
11533	8.53653
11534	8.55948
11535	8.5665
11536	8.47595
11537	8.63727
11538	8.52155
11539	8.58243
11540	8.6376
11541	8.65002
11542	8.85278
11543	8.71506
11544	8.84195
11545	8.8869
11546	8.79254
11547	8.98987
11548	8.6427
11549	8.66629
11550	8.65576
11551	8.45938
11552	8.59518
11553	8.47977
11554	8.6073
11555	8.6261
11556	8.46799
11557	8.66565
11558	8.54993
11559	8.79922
11560	8.82886
11561	8.74884
11562	8.92548
11563	8.66406
11564	8.82346
11565	8.93216
11566	8.59137
11567	8.71155
11568	8.43515
11569	8.57031
11570	8.57159
11571	8.50815
11572	8.65546
11573	8.49445
11574	8.5751
11575	8.63632
11576	8.69815
11577	8.85056
11578	8.70551
11579	8.8732
11580	8.87732
11581	8.83749
11582	8.965
11583	8.68829
11584	8.67679
11585	8.63983
11586	8.48743
11587	8.60443
11588	8.44058
11589	8.61911
11590	8.60251
11591	8.50784
11592	8.71823
11593	8.44406
11594	8.81961
11595	8.80783
11596	8.77945
11597	8.91464
11598	8.67648
11599	8.94333
11600	8.91653
11601	8.6073
11602	8.69275
11603	8.33633
11604	8.57605
11605	8.55087
11606	8.53461
11607	8.65482
11608	8.25375
11609	8.63535
11610	8.61462
11611	8.72974
11612	8.84512
11613	8.65417
11614	8.91623
11615	8.87256
11616	8.86075
11617	8.94748
11618	8.59167
11619	8.68637
11620	8.62515
11621	8.5126
11622	8.62674
11623	8.39624
11624	8.64493
11625	8.58881
11626	8.54706
11627	8.68701
11628	8.52313
11629	8.84195
11630	8.79858
11631	8.82376
11632	8.92163
11633	8.58148
11634	8.97168
11635	8.91016
11636	8.65161
11637	8.71411
11638	8.48807
11639	8.61081
11640	8.5394
11641	8.58405
11642	8.64908
11643	8.25757
11644	8.66501
11645	8.61719
11646	8.82761
11647	8.84897
11648	8.67841
11649	8.90826
11650	8.86969
11651	8.91846
11652	8.965
11653	8.53271
11654	8.71124
11655	8.59775
11656	8.54736
11657	8.63123
11658	8.45874
11659	8.66565
11660	8.56744
11661	8.63821
11662	8.66406
11663	8.64844
11664	8.85373
11665	8.77692
11666	8.87796
11667	8.92261
11668	8.79794
11669	8.97806
11670	8.87637
11671	8.67999
11672	8.67935
11673	8.44727
11674	8.61368
11675	8.48267
11676	8.60825
11677	8.60571
11678	8.46097
11679	8.65768
11680	8.56906
11681	8.80688
11682	8.83112
11683	8.71823
11684	8.91272
11685	8.82727
11686	8.92642
11687	8.94012
11688	8.56842
11689	8.70071
11690	8.54929
11691	8.57797
11692	8.5751
11693	8.48776
11694	8.66055
11695	8.53238
11696	8.68478
11697	8.63632
11698	8.69592
11699	8.85788
11700	8.74725
11701	8.88019
11702	8.91113
11703	8.82919
11704	8.98126
11705	8.62674
11706	8.69879
11707	8.65482
11708	8.45618
11709	8.61655
11710	8.4527
11711	8.70486
11712	8.60986
11713	8.51199
11714	8.66373
11715	8.48743
11716	8.82025
11717	8.82251
11718	8.79443
11719	8.93121
11720	8.70645
11721	8.95096
11722	8.92706
11723	8.61719
11724	8.70551
11725	8.2869
11726	8.61176
11727	8.5582
11728	8.5582
11729	8.66437
11730	8.42047
11731	8.66754
11732	8.64334
11733	8.75522
11734	8.85724
11735	8.65576
11736	8.92038
11737	8.89551
11738	8.89359
11739	8.98795
11740	8.52124
11741	8.72015
11742	8.62994
11743	8.55121
11744	8.61719
11745	8.44345
11746	8.65259
11747	8.58914
11748	8.56393
11749	8.66467
11750	8.62292
11751	8.8515
11752	8.80017
11753	8.82632
11754	8.93439
11755	8.76544
11756	9.009
11757	8.88593
11758	8.67871
11759	8.67075
11760	8.39148
11761	8.61591
11762	8.52124
11763	8.58691
11764	8.6293
11765	8.45142
11766	8.66629
11767	8.61273
11768	8.78934
11769	8.85342
11770	8.71698
11771	8.92291
11772	8.85629
11773	8.91876
11774	8.96628
11775	8.56937
11776	8.71536
11777	8.58243
11778	8.57129
11779	8.59775
11780	8.49158
11781	8.65991
11782	8.55023
11783	8.59711
11784	8.66214
11785	8.66754
11786	8.85184
11787	8.7157
11788	8.86618
11789	8.91589
11790	8.8241
11791	8.99115
11792	8.59296
11793	8.68732
11794	8.66818
11795	8.48489
11796	8.6105
11797	8.48361
11798	8.62515
11799	8.64014
11800	8.51135
11801	8.68063
11802	8.5802
11803	8.93375
11804	8.84512
11805	8.77945
11806	8.93918
11807	8.67361
11808	8.94778
11809	8.93597
11810	8.62006
11811	8.72015
11812	8.33408
11813	8.61624
11814	8.58179
11815	8.55087
11816	8.66022
11817	8.3819
11818	8.63376
11819	8.64142
11820	8.73929
11821	8.8598
11822	8.64142
11823	8.8974
11824	8.90091
11825	8.87701
11826	8.97394
11827	8.58054
11828	8.69879
11829	8.64334
11830	8.52441
11831	8.6124
11832	8.41061
11833	8.6293
11834	8.6105
11835	8.55725
11836	8.68542
11837	8.50879
11838	8.84927
11839	8.8158
11840	8.82632
11841	8.85629
11842	8.74088
11843	8.94522
11844	8.91144
11845	8.65289
11846	8.64365
11847	8.37521
11848	8.63123
11849	8.54642
11850	8.58691
11851	8.65512
11852	8.42749
11853	8.65002
11854	8.61304
11855	8.8241
11856	8.81387
11857	8.67807
11858	8.91302
11859	8.86649
11860	9.01346
11861	8.97043
11862	8.54831
11863	8.71506
11864	8.59518
11865	8.58786
11866	8.58752
11867	8.47342
11868	8.66022
11869	8.57925
11870	8.60922
11871	8.67935
11872	8.73355
11873	8.85788
11874	8.79126
11875	8.92548
11876	8.93439
11877	8.82153
11878	8.98444
11879	8.87732
11880	8.64206
11881	8.6889
11882	8.47021
11883	8.6344
11884	8.50464
11885	8.72781
11886	8.63791
11887	8.48584
11888	8.66342
11889	8.58148
11890	8.82568
11891	8.84323
11892	8.75458
11893	8.92865
11894	8.64874
11895	8.94971
11896	8.97968
11897	8.60092
11898	8.73578
11899	8.38095
11900	8.59552
11901	8.58115
11902	8.52664
11903	8.66406
11904	8.52026
11905	8.63696
11906	8.66595
11907	8.73355
11908	8.87766
11909	8.74216
11910	8.9054
11911	8.914
11912	8.86169
11913	8.97617
11914	8.54672
11915	8.70963
11916	8.64746
11917	8.52823
11918	8.621
11919	8.45905
11920	8.6666
11921	8.61111
11922	8.53336
11923	8.63217
11924	8.58817
11925	8.83142
11926	8.81644
11927	8.78967
11928	8.93057
11929	8.72461
11930	8.9682
11931	8.90985
11932	8.64047
11933	8.76639
11934	8.38669
11935	8.6105
11936	8.53397
11937	8.57541
11938	8.65002
11939	8.44025
11940	8.63025
11941	8.63599
11942	8.77405
11943	8.86905
11944	8.68637
11945	8.91016
11946	8.88116
11947	8.89804
11948	8.97806
11949	8.5397
11950	8.71793
11951	8.60858
11952	8.5614
11953	8.60028
11954	8.47723
11955	8.66119
11956	8.58466
11957	8.58817
11958	8.66406
11959	8.65958
11960	8.84576
11961	8.78009
11962	8.84418
11963	8.9411
11964	8.797
11965	8.98032
11966	8.87924
11967	8.70422
11968	8.74472
11969	8.47342
11970	8.62036
11971	8.47787
11972	8.67075
11973	8.63474
11974	8.48965
11975	8.68222
11976	8.61368
11977	8.80209
11978	8.87607
11979	8.75555
11980	8.95734
11981	8.74695
11982	8.94205
11983	8.96182
11984	8.60126
11985	8.72525
11986	8.4259
11987	8.60635
11988	8.59454
11989	8.54514
11990	8.66788
11991	8.53302
11992	8.63089
11993	8.66245
11994	8.71887
11995	8.86777
11996	8.68127
11997	8.88562
11998	8.91272
11999	8.85947
12000	8.98859
12001	8.40137
12002	8.71664
12003	8.65958
12004	8.51932
12005	8.59454
12006	8.44534
12007	8.55438
12008	8.45746
12009	8.24545
12010	8.30984
12011	8.09625
12012	8.23654
12013	8.18488
12014	7.96332
12015	8.05896
12016	7.94705
12017	7.83005
12018	7.83197
12019	7.69745
12020	7.34613
12021	7.36908
12022	7.14496
12023	7.04324
12024	7.02603
12025	6.85931
12026	6.80511
12027	6.79266
12028	6.69003
12029	6.52423
12030	6.57367
12031	6.47546
12032	6.37823
12033	6.45059
12034	6.40341
12035	6.2673
12036	6.20352
12037	6.24179
12038	6.14008
12039	5.97687
12040	6.02435
12041	5.99185
12042	5.87103
12043	5.59653
12044	5.61694
12045	5.53436
12046	5.42087
12047	5.26306
12048	5.31152
12049	5.22928
12050	5.11737
12051	5.03577
12052	5.04883
12053	5.0246
12054	4.91046
12055	4.77466
12056	4.78644
12057	4.78836
12058	4.72906
12059	4.61908
12060	4.64999
12061	4.63821
12062	4.61526
12063	4.53555
12064	4.4144
12065	4.41537
12066	4.40866
12067	4.38699
12068	4.30411
12069	4.16223
12070	4.18329
12071	4.18997
12072	4.14758
12073	4.09146
12074	3.99963
12075	3.81314
12076	3.82175
12077	3.78574
12078	3.75543
12079	3.66394
12080	3.55045
12081	3.51093
12082	3.5192
12083	3.4902
12084	3.44589
12085	3.39297
12086	3.31134
12087	3.27405
12088	3.26831
12089	3.25174
12090	3.22079
12091	3.16821
12092	3.10956
12093	3.00977
12094	2.99988
12095	2.99701
12096	2.97278
12097	2.95938
12098	2.9119
12099	2.87268
12100	2.8121
12101	2.80542
12102	2.80319
12103	2.78882
12104	2.77066
12105	2.73782
12106	2.69955
12107	2.65173
12108	2.60297
12109	2.55386
12110	2.56152
12111	2.54398
12112	2.53378
12113	2.50479
12114	2.47607
12115	2.44135
12116	2.39511
12117	2.31638
12118	2.31732
12119	2.30902
12120	2.29977
12121	2.27844
12122	2.26059
12123	2.23029
12124	2.19937
12125	2.16876
12126	2.12411
12127	2.04761
12128	2.00107
12129	1.98895
12130	1.98065
12131	1.95517
12132	1.94177
12133	1.91309
12134	1.88663
12135	1.86334
12136	1.8251
12137	1.80276
12138	1.73901
12139	1.72211
12140	1.70874
12141	1.69949
12142	1.68576
12143	1.67175
12144	1.64975
12145	1.63126
12146	1.60385
12147	1.58664
12148	1.55441
12149	1.53244
12150	1.50723
12151	1.47345
12152	1.45496
12153	1.43967
12154	1.43744
12155	1.41733
12156	1.40936
12157	1.38928
12158	1.37686
12159	1.35486
12160	1.34497
12161	1.31787
12162	1.30768
12163	1.28122
12164	1.2659
12165	1.24518
12166	1.21777
12167	1.20883
12168	1.16739
12169	1.16327
12170	1.14349
12171	1.14093
12172	1.12881
12173	1.11734
12174	1.10556
12175	1.09567
12176	1.0791
12177	1.07462
12178	1.05423
12179	1.04657
12180	1.02905
12181	1.01501
12182	1.00546
12183	0.982178
12184	0.975494
12185	0.949005
12186	0.940735
12187	0.920959
12188	0.913635
12189	0.90567
12190	0.898956
12191	0.890991
12192	0.885254
12193	0.874725
12194	0.865814
12195	0.858154
12196	0.844452
12197	0.839661
12198	0.822144
12199	0.816711
12200	0.80365
12201	0.790894
12202	0.787384
12203	0.767944
12204	0.76825
12205	0.751373
12206	0.743713
12207	0.736389
12208	0.71756
12209	0.715973
12210	0.694946
12211	0.689819
12212	0.676117
12213	0.662415
12214	0.656036
12215	0.637878
12216	0.632782
12217	0.625763
12218	0.614288
12219	0.617157
12220	0.601837
12221	0.601837
12222	0.590698
12223	0.583038
12224	0.578888
12225	0.565491
12226	0.567108
12227	0.551788
12228	0.551483
12229	0.53775
12230	0.538086
12231	0.525635
12232	0.52597
12233	0.509705
12234	0.513214
12235	0.497284
12236	0.496002
12237	0.485809
12238	0.47464
12239	0.473999
12240	0.458069
12241	0.459351
12242	0.444366
12243	0.443726
12244	0.434143
12245	0.430634
12246	0.420441
12247	0.421082
12248	0.407043
12249	0.412476
12250	0.392395
12251	0.394928
12252	0.38092
12253	0.375488
12254	0.375824
12255	0.358917
12256	0.36084
12257	0.343628
12258	0.350616
12259	0.339142
12260	0.338837
12261	0.329895
12262	0.327026
12263	0.320007
12264	0.318115
12265	0.306641
12266	0.307922
12267	0.300568
12268	0.296112
12269	0.295807
12270	0.286224
12271	0.291962
12272	0.279205
12273	0.283997
12274	0.273163
12275	0.273163
12276	0.265198
12277	0.264221
12278	0.254333
12279	0.253387
12280	0.244476
12281	0.244476
12282	0.238098
12283	0.233002
12284	0.233948
12285	0.222137
12286	0.231384
12287	0.215759
12288	0.222137
12289	0.211304
12290	0.210022
12291	0.207153
12292	0.197906
12293	0.198242
12294	0.191864
12295	0.187408
12296	0.187408
12297	0.179749
12298	0.180389
12299	0.176239
12300	0.170502
12301	0.175598
12302	0.162842
12303	0.168915
12304	0.156799
12305	0.159332
12306	0.154572
12307	0.146606
12308	0.147552
12309	0.139893
12310	0.139252
12311	0.135742
12312	0.133209
12313	0.1297
12314	0.130005
12315	0.123962
12316	0.128418
12317	0.119171
12318	0.120758
12319	0.115021
12320	0.112793
12321	0.114716
12322	0.105469
12323	0.108978
12324	0.100037
12325	0.100037
12326	0.0987854
12327	0.0927124
12328	0.0930481
12329	0.087616
12330	0.0850525
12331	0.0856934
12332	0.0767822
12333	0.0818787
12334	0.071991
12335	0.0735779
12336	0.0726318
12337	0.063385
12338	0.0697632
12339	0.0585937
12340	0.063385
12341	0.0582886
12342	0.0554199
12343	0.0554199
12344	0.0503235
12345	0.0519104
12346	0.0471191
12347	0.0455322
12348	0.0455322
12349	0.0404358
12350	0.0401001
12351	0.0385132
12352	0.0337219
12353	0.0359802
12354	0.0308533
12355	0.0299072
12356	0.0289612
12357	0.0248108
12358	0.0263977
12359	0.0222473
12360	0.021637
12361	0.0206604
12362	0.0158691
12363	0.0184326
12364	0.0120544
12365	0.0136414
12366	0.0114136
12367	0.00695801
12368	0.0117493
12369	0.00250244
12370	0.00665283
12371	0.00216675
12372	0.000274658
12373	0.00439453
12374	-0.00546265
12375	0.000579834
12376	-0.00546265
12377	-0.0045166
12378	-0.00292969
12379	-0.00961304
12380	-0.00323486
12381	-0.00994873
12382	-0.00579834
12383	-0.00579834
12384	-0.00866699
12385	-0.00357056
12386	-0.00708008
12387	-0.00421143
12388	-0.00357056
12389	-0.00515747
12390	-0.00134277
12391	-0.00259399
12392	-0.00198364
12393	0.00280762
12394	-0.00228882
12395	0.00439453
12396	0.00088501
12397	0.00250244
12398	0.00631714
12399	0.00088501
12400	0.00695801
12401	0.00314331
12402	0.00408936
12403	0.00631714
12404	0.00186157
12405	0.00631714
12406	0.00314331
12407	0.00280762
12408	0.00854492
12409	-0.00164795
12410	0.00790405
12411	0.000274658
12412	0.00344849
12413	0.00408936
12414	-0.00228882
12415	0.00537109
12416	-0.00228882
12417	0.00439453
12418	0.000274658
12419	0.00088501
12420	0.00216675
12421	0.000274658
12422	0.00280762
12423	0.00216675
12424	0.00088501
12425	0.00344849
12426	-6.10E-05
12427	0.00250244
12428	0.00152588
12429	-6.10E-05
12430	0.00378418
12431	-0.00164795
12432	0.00378418
12433	-0.00164795
12434	0.00088501
12435	0.000274658
12436	0.00088501
12437	0.000274658
12438	0.000579834
12439	-0.00164795
12440	0.00186157
12441	-0.000701904
12442	-0.000701904
12443	0.000579834
12444	-0.0045166
12445	0.00439453
12446	-0.00708008
12447	0.00344849
12448	-0.0045166
12449	-0.000701904
12450	-6.10E-05
12451	-0.00485229
12452	0.0012207
12453	-0.00421143
12454	-0.00100708
12455	-0.000366211
12456	-0.00228882
12457	-0.000701904
12458	-0.00228882
12459	-0.00387573
12460	0.00216675
12461	-0.00674438
12462	0.00186157
12463	-0.00643921
12464	0.00152588
12465	-0.00228882
12466	-0.00357056
12467	0.000579834
12468	-0.00485229
12469	0.00186157
12470	-0.00421143
12471	-0.000366211
12472	-0.00357056
12473	0.000579834
12474	-0.00421143
12475	0.00250244
12476	-0.00610352
12477	0.00216675
12478	-0.00292969
12479	-0.00100708
12480	0.00152588
12481	-0.00579834
12482	0.00408936
12483	-0.00579834
12484	0.00408936
12485	-0.00259399
12486	-0.00100708
12487	0.000274658
12488	-6.10E-05
12489	-0.000366211
12490	0.00216675
12491	-0.00323486
12492	0.00408936
12493	-0.00228882
12494	0.0012207
12495	0.00216675
12496	-0.00323486
12497	0.00759888
12498	-0.00579834
12499	0.00726318
12500	-0.00323486
12501	0.00378418
12502	0.00152588
12503	0.0012207
12504	0.00314331
12505	-0.000366211
12506	0.00314331
12507	0.0012207
12508	0.00314331
12509	0.000579834
12510	0.0050354
12511	-0.00134277
12512	0.00759888
12513	-0.00198364
12514	0.00631714
12515	-0.000366211
12516	0.00314331
12517	0.00314331
12518	0.000579834
12519	0.00408936
12520	0.000579834
12521	0.00314331
12522	0.00152588
12523	0.00280762
12524	0.00088501
12525	0.00408936
12526	-0.00228882
12527	0.00790405
12528	-0.00485229
12529	0.00790405
12530	-0.00292969
12531	0.00314331
12532	0.00250244
12533	-0.00357056
12534	0.00665283
12535	-0.00546265
12536	0.00567627
12537	-0.00228882
12538	0.00152588
12539	0.000274658
12540	0.000274658
12541	-0.000701904
12542	0.00186157
12543	-0.00387573
12544	0.00280762
12545	-0.00292969
12546	0.000274658
12547	-0.000366211
12548	-0.00485229
12549	0.00537109
12550	-0.00643921
12551	0.00344849
12552	-0.00579834
12553	0.000579834
12554	-0.00292969
12555	-6.10E-05
12556	-0.00387573
12557	-0.000701904
12558	-0.00387573
12559	-0.000366211
12560	-0.00198364
12561	-0.00515747
12562	0.00152588
12563	-0.00897217
12564	0.00567627
12565	-0.00930786
12566	0.00344849
12567	-0.00515747
12568	-0.00100708
12569	0.000274658
12570	-0.00387573
12571	0.000274658
12572	-0.00387573
12573	-0.00100708
12574	-0.00164795
12575	-0.00164795
12576	-0.00259399
12577	0.00088501
12578	-0.00515747
12579	0.00439453
12580	-0.00772095
12581	0.00439453
12582	-0.00546265
12583	0.00088501
12584	0.000274658
12585	-0.00259399
12586	0.00280762
12587	-0.0045166
12588	0.00439453
12589	-0.00259399
12590	0.00344849
12591	-0.00164795
12592	0.00314331
12593	-0.00259399
12594	0.00473022
12595	-0.00292969
12596	0.00280762
12597	-0.000366211
12598	-6.10E-05
12599	0.00473022
12600	-0.00387573
12601	0.00726318
12602	-0.00228882
12603	0.00567627
12604	-0.000701904
12605	0.00280762
12606	0.00216675
12607	0.00250244
12608	0.00088501
12609	0.00439453
12610	-0.00198364
12611	0.00601196
12612	0.000274658
12613	0.00186157
12614	0.00567627
12615	-0.00421143
12616	0.0101318
12617	-0.00515747
12618	0.00854492
12619	-0.00198364
12620	0.00408936
12621	0.00280762
12622	0.00088501
12623	0.00378418
12624	-6.10E-05
12625	0.00216675
12626	0.00280762
12627	0.00152588
12628	0.000579834
12629	0.00378418
12630	-0.00198364
12631	0.00665283
12632	-0.00323486
12633	0.00567627
12634	-0.00198364
12635	0.00088501
12636	0.00216675
12637	-0.00100708
12638	0.00186157
12639	-0.00100708
12640	0.000579834
12641	0.000274658
12642	0.00152588
12643	-0.00292969
12644	0.00344849
12645	-0.00579834
12646	0.00695801
12647	-0.00738525
12648	0.00344849
12649	-0.0045166
12650	-0.00134277
12651	0.00216675
12652	-0.00643921
12653	0.00408936
12654	-0.00579834
12655	0.00216675
12656	-0.00259399
12657	-0.00134277
12658	-0.00228882
12659	-0.00134277
12660	-0.00323486
12661	0.0012207
12662	-0.00485229
12663	0.000274658
12664	-0.00357056
12665	-0.00100708
12666	-0.000366211
12667	-0.00515747
12668	0.00250244
12669	-0.00708008
12670	0.00250244
12671	-0.00485229
12672	0.000579834
12673	-0.00228882
12674	-0.00134277
12675	-0.00259399
12676	-0.000701904
12677	-0.00323486
12678	-0.000701904
12679	-0.000701904
12680	-0.00323486
12681	0.00216675
12682	-0.00674438
12683	0.00408936
12684	-0.00610352
12685	0.00152588
12686	-0.00228882
12687	-0.00228882
12688	0.00088501
12689	-0.00387573
12690	0.00152588
12691	-0.00100708
12692	-0.000701904
12693	0.00186157
12694	-0.000701904
12695	-0.000366211
12696	0.00216675
12697	-0.00421143
12698	0.00665283
12699	-0.00546265
12700	0.00601196
12701	-0.00100708
12702	0.000579834
12703	0.00280762
12704	-0.00228882
12705	0.0050354
12706	-0.00164795
12707	0.00439453
12708	0.000579834
12709	0.00152588
12710	0.000274658
12711	0.00378418
12712	0.00088501
12713	0.00473022
12714	0.000274658
12715	0.00378418
12716	0.0012207
12717	0.000579834
12718	0.0050354
12719	-0.00100708
12720	0.00473022
12721	0.000579834
12722	0.00314331
12723	0.00186157
12724	0.00088501
12725	0.00378418
12726	0.00216675
12727	0.0012207
12728	0.00473022
12729	-0.00100708
12730	0.00408936
12731	0.00088501
12732	0.000579834
12733	0.00537109
12734	-0.00357056
12735	0.00726318
12736	-0.00387573
12737	0.0050354
12738	0.000579834
12739	0.000274658
12740	0.00408936
12741	-0.00228882
12742	0.00250244
12743	0.000579834
12744	0.000274658
12745	0.00088501
12746	-0.00100708
12747	0.000274658
12748	-0.000366211
12749	-0.00292969
12750	0.00216675
12751	-0.00387573
12752	0.0012207
12753	-0.00164795
12754	-0.00164795
12755	0.00088501
12756	-0.00292969
12757	0.000579834
12758	-0.00164795
12759	-0.00421143
12760	-0.000366211
12761	-0.00228882
12762	-0.00259399
12763	0.000274658
12764	-0.00485229
12765	0.00186157
12766	-0.00515747
12767	-0.000701904
12768	-0.00164795
12769	-0.00515747
12770	0.00216675
12771	-0.00579834
12772	0.000579834
12773	-0.00357056
12774	-0.00228882
12775	0.000274658
12776	-0.00485229
12777	0.000579834
12778	-0.00323486
12779	-0.00259399
12780	0.000274658
12781	-0.00515747
12782	0.00186157
12783	-0.00357056
12784	-0.00134277
12785	0.00088501
12786	-0.0045166
12787	0.0012207
12788	-0.00357056
12789	-0.000701904
12790	-0.000701904
12791	-0.00228882
12792	0.000579834
12793	-0.00134277
12794	-6.10E-05
12795	0.000579834
12796	-0.000366211
12797	0.000579834
12798	-6.10E-05
12799	0.000274658
12800	0.00314331
12801	-0.00198364
12802	0.0012207
12803	0.00088501
12804	-0.000366211
12805	0.00439453
12806	-0.00228882
12807	0.00473022
12808	-0.000366211
12809	0.00152588
12810	0.00378418
12811	-0.00164795
12812	0.00439453
12813	-0.00134277
12814	0.00280762
12815	0.00280762
12816	-0.000366211
12817	0.0050354
12818	-0.00134277
12819	0.00408936
12820	0.00216675
12821	-6.10E-05
12822	0.0050354
12823	-6.10E-05
12824	0.00439453
12825	0.00152588
12826	0.000579834
12827	0.00473022
12828	-0.00134277
12829	0.00537109
12830	-0.000366211
12831	0.00216675
12832	0.00314331
12833	0.00088501
12834	0.00378418
12835	0.0012207
12836	0.000579834
12837	0.00344849
12838	0.00088501
12839	0.00152588
12840	0.00280762
12841	-0.00198364
12842	0.00631714
12843	-0.00259399
12844	0.00378418
12845	0.000579834
12846	-0.00100708
12847	0.00473022
12848	-0.00228882
12849	0.00314331
12850	-0.000366211
12851	-0.000366211
12852	0.00216675
12853	-0.00228882
12854	0.000579834
12855	-0.000701904
12856	-0.00164795
12857	0.00344849
12858	-0.00515747
12859	0.00250244
12860	-0.00323486
12861	-0.00100708
12862	0.0012207
12863	-0.0045166
12864	0.00280762
12865	-0.00579834
12866	0.0012207
12867	-0.00292969
12868	-0.00134277
12869	-0.00164795
12870	-0.000701904
12871	-0.00134277
12872	-0.000366211
12873	-0.00292969
12874	-0.000701904
12875	-0.00228882
12876	-0.00164795
12877	0.000274658
12878	-0.00515747
12879	0.00186157
12880	-0.00515747
12881	0.000579834
12882	-0.00198364
12883	-0.00198364
12884	-0.000701904
12885	-0.00134277
12886	-0.00164795
12887	-6.10E-05
12888	-0.00421143
12889	0.000274658
12890	-0.00198364
12891	-0.00228882
12892	0.00152588
12893	-0.00738525
12894	0.0050354
12895	-0.00738525
12896	0.00280762
12897	-0.00292969
12898	-0.00134277
12899	0.00088501
12900	-0.00546265
12901	0.00186157
12902	-0.00292969
12903	0.000274658
12904	-6.10E-05
12905	0.000274658
12906	-0.000701904
12907	0.00152588
12908	-0.00292969
12909	0.0050354
12910	-0.00292969
12911	0.00408936
12912	-0.00228882
12913	0.00088501
12914	0.00280762
12915	-0.00134277
12916	0.0050354
12917	-0.00134277
12918	0.00439453
12919	0.000579834
12920	0.00378418
12921	-0.000366211
12922	0.00439453
12923	-0.00228882
12924	0.00790405
12925	-0.00134277
12926	0.00378418
12927	0.00250244
12928	-0.00134277
12929	0.00854492
12930	-0.00421143
12931	0.00790405
12932	-0.00228882
12933	0.00537109
12934	0.00152588
12935	0.00152588
12936	0.00250244
12937	0.00152588
12938	0.00152588
12939	0.00439453
12940	-0.000701904
12941	0.0050354
12942	0.0012207
12943	-6.10E-05
12944	0.00631714
12945	-0.00421143
12946	0.00918579
12947	-0.00421143
12948	0.00726318
12949	-0.00100708
12950	0.00216675
12951	0.00280762
12952	0.000579834
12953	0.00314331
12954	-0.000366211
12955	0.00152588
12956	-0.000701904
12957	0.00250244
12958	-0.00292969
12959	0.00408936
12960	-0.00515747
12961	0.0050354
12962	-0.00421143
12963	0.00250244
12964	-0.00134277
12965	-0.00164795
12966	0.00088501
12967	-0.00357056
12968	0.0012207
12969	-0.00259399
12970	-0.00134277
12971	-0.00164795
12972	-0.000366211
12973	-0.00387573
12974	0.00216675
12975	-0.00802612
12976	0.0050354
12977	-0.00772095
12978	0.00186157
12979	-0.0045166
12980	-0.00323486
12981	0.00216675
12982	-0.00772095
12983	0.00408936
12984	-0.00772095
12985	0.000579834
12986	-0.00323486
12987	-0.000701904
12988	-0.00198364
12989	-0.00100708
12990	-0.00387573
12991	0.00088501
12992	-0.0045166
12993	0.000274658
12994	-0.00228882
12995	-0.00357056
12996	0.00280762
12997	-0.00772095
12998	0.00378418
12999	-0.00674438
13000	0.00216675
13001	-0.00323486
13002	0.00088501
13003	-0.00292969
13004	0.000274658
13005	-0.00357056
13006	0.0012207
13007	-0.00228882
13008	0.0742187
13009	0.181335
13010	0.298035
13011	0.383148
13012	0.508759
13013	0.584625
13014	0.706421
13015	0.780701
13016	0.886841
13017	0.973236
13018	1.05453
13019	1.1384
13020	1.20056
13021	1.30798
13022	1.36984
13023	1.48749
13024	1.56241
13025	1.65262
13026	1.75113
13027	1.80405
13028	1.91754
13029	1.95483
13030	2.0575
13031	2.0929
13032	2.14771
13033	2.22583
13034	2.30936
13035	2.42062
13036	2.47513
13037	2.58194
13038	2.61954
13039	2.70306
13040	2.73114
13041	2.79108
13042	2.89532
13043	2.98395
13044	3.07257
13045	3.12579
13046	3.19659
13047	3.21634
13048	3.24854
13049	3.34229
13050	3.43854
13051	3.51984
